contactRate,cancelSports,hybridClasses,closeFitness,tracebackDays,ctProtocol,fCompliance,sIsolationCTCompliance,sIsolationCompliance,sPhysicalDistancingCompliance,sMaskCompliance,parties,maskAllN95,dailyTests,studentFacingStaffTestingBoost,percVaccinated,cumulativeInfections,peakNumInfected,totDeath,percPeopleInfected
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,LOW,NONE,NO,100,1,0,340,171,4,0.113333333
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,LOW,NONE,NO,200,1,0,370,202,2,0.123333333
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,LOW,NONE,NO,100,5,0,393,202,1,0.131
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,LOW,NONE,NO,200,5,0,311,194,3,0.103666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,LOW,NONE,NO,100,1,0,311,171,6,0.103666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,LOW,NONE,NO,200,1,0,366,194,3,0.122
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,LOW,NONE,NO,100,5,0,287,171,3,0.095666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,LOW,NONE,NO,200,5,0,332,191,8,0.110666667
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,HIGH,NONE,NO,100,1,0,276,146,4,0.092
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,HIGH,NONE,NO,200,1,0,282,168,4,0.094
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,HIGH,NONE,NO,100,5,0,266,155,4,0.088666667
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,HIGH,NONE,NO,200,5,0,260,164,4,0.086666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,HIGH,NONE,NO,100,1,0,247,177,2,0.082333333
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,HIGH,NONE,NO,200,1,0,284,183,3,0.094666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,HIGH,NONE,NO,100,5,0,265,149,2,0.088333333
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,HIGH,NONE,NO,200,5,0,233,151,2,0.077666667
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,LOW,LOW,SOME,NO,100,1,0,878,209,11,0.292666667
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,LOW,LOW,SOME,NO,200,1,0,825,193,10,0.275
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,LOW,LOW,SOME,NO,100,5,0,874,194,5,0.291333333
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,LOW,LOW,SOME,NO,200,5,0,800,223,7,0.266666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,LOW,LOW,SOME,NO,100,1,0,831,197,10,0.277
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,LOW,LOW,SOME,NO,200,1,0,826,218,10,0.275333333
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,LOW,LOW,SOME,NO,100,5,0,793,189,3,0.264333333
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,LOW,LOW,SOME,NO,200,5,0,777,198,2,0.259
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,LOW,HIGH,SOME,NO,100,1,0,539,210,4,0.179666667
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,LOW,HIGH,SOME,NO,200,1,0,480,139,5,0.16
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,LOW,HIGH,SOME,NO,100,5,0,459,178,5,0.153
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,LOW,HIGH,SOME,NO,200,5,0,478,191,4,0.159333333
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,LOW,HIGH,SOME,NO,100,1,0,375,165,4,0.125
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,LOW,HIGH,SOME,NO,200,1,0,508,171,4,0.169333333
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,LOW,HIGH,SOME,NO,100,5,0,519,184,7,0.173
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,LOW,HIGH,SOME,NO,200,5,0,453,174,4,0.151
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,LOW,LOW,SOME,NO,100,1,0,759,212,9,0.253
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,LOW,LOW,SOME,NO,200,1,0,793,207,6,0.264333333
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,LOW,LOW,SOME,NO,100,5,0,743,190,8,0.247666667
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,LOW,LOW,SOME,NO,200,5,0,807,210,6,0.269
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,LOW,LOW,SOME,NO,100,1,0,678,189,6,0.226
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,LOW,LOW,SOME,NO,200,1,0,657,181,5,0.219
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,LOW,LOW,SOME,NO,100,5,0,596,195,2,0.198666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,LOW,LOW,SOME,NO,200,5,0,661,179,11,0.220333333
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,LOW,HIGH,SOME,NO,100,1,0,476,187,6,0.158666667
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,LOW,HIGH,SOME,NO,200,1,0,461,185,3,0.153666667
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,LOW,HIGH,SOME,NO,100,5,0,464,182,4,0.154666667
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,LOW,HIGH,SOME,NO,200,5,0,353,178,2,0.117666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,LOW,HIGH,SOME,NO,100,1,0,310,151,4,0.103333333
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,LOW,HIGH,SOME,NO,200,1,0,389,167,6,0.129666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,LOW,HIGH,SOME,NO,100,5,0,417,171,2,0.139
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,LOW,HIGH,SOME,NO,200,5,0,277,153,2,0.092333333
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,HIGH,LOW,SOME,NO,100,1,0,424,169,8,0.141333333
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,HIGH,LOW,SOME,NO,200,1,0,457,189,3,0.152333333
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,HIGH,LOW,SOME,NO,100,5,0,451,160,3,0.150333333
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,HIGH,LOW,SOME,NO,200,5,0,386,164,9,0.128666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,HIGH,LOW,SOME,NO,100,1,0,374,172,4,0.124666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,HIGH,LOW,SOME,NO,200,1,0,401,167,6,0.133666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,HIGH,LOW,SOME,NO,100,5,0,377,200,4,0.125666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,HIGH,LOW,SOME,NO,200,5,0,396,174,7,0.132
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,HIGH,HIGH,SOME,NO,100,1,0,286,179,0,0.095333333
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,HIGH,HIGH,SOME,NO,200,1,0,297,182,3,0.099
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,HIGH,HIGH,SOME,NO,100,5,0,300,172,1,0.1
HIGH,NO,YES,NO,7,1,HIGH,LOW,LOW,HIGH,HIGH,SOME,NO,200,5,0,321,164,3,0.107
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,HIGH,HIGH,SOME,NO,100,1,0,281,177,2,0.093666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,HIGH,HIGH,SOME,NO,200,1,0,295,204,2,0.098333333
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,HIGH,HIGH,SOME,NO,100,5,0,271,160,0,0.090333333
HIGH,NO,YES,NO,7,1,HIGH,HIGH,LOW,HIGH,HIGH,SOME,NO,200,5,0,285,165,3,0.095
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,LOW,SOME,NO,100,1,0,412,184,3,0.137333333
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,LOW,SOME,NO,200,1,0,359,191,3,0.119666667
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,LOW,SOME,NO,100,5,0,342,163,7,0.114
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,LOW,SOME,NO,200,5,0,390,214,3,0.13
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,LOW,SOME,NO,100,1,0,317,194,3,0.105666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,LOW,SOME,NO,200,1,0,321,161,3,0.107
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,LOW,SOME,NO,100,5,0,323,154,3,0.107666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,LOW,SOME,NO,200,5,0,315,173,5,0.105
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,HIGH,SOME,NO,100,1,0,228,128,4,0.076
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,HIGH,SOME,NO,200,1,0,295,147,4,0.098333333
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,HIGH,SOME,NO,100,5,0,289,196,1,0.096333333
HIGH,NO,YES,NO,7,1,HIGH,LOW,HIGH,HIGH,HIGH,SOME,NO,200,5,0,269,169,2,0.089666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,NO,100,1,0,239,171,1,0.079666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,NO,200,1,0,234,155,5,0.078
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,NO,100,5,0,278,185,2,0.092666667
HIGH,NO,YES,NO,7,1,HIGH,HIGH,HIGH,HIGH,HIGH,SOME,NO,200,5,0,279,165,5,0.093
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,LOW,NONE,YES,100,1,0,436,193,7,0.145333333
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,LOW,NONE,YES,200,1,0,361,178,3,0.120333333
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,LOW,NONE,YES,100,5,0,456,195,3,0.152
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,LOW,NONE,YES,200,5,0,478,158,9,0.159333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,LOW,NONE,YES,100,1,0,338,170,0,0.112666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,LOW,NONE,YES,200,1,0,377,185,5,0.125666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,LOW,NONE,YES,100,5,0,427,189,2,0.142333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,LOW,NONE,YES,200,5,0,450,191,5,0.15
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,HIGH,NONE,YES,100,1,0,231,157,1,0.077
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,HIGH,NONE,YES,200,1,0,221,145,2,0.073666667
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,HIGH,NONE,YES,100,5,0,259,169,4,0.086333333
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,HIGH,NONE,YES,200,5,0,259,179,3,0.086333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,100,1,0,264,178,7,0.088
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,200,1,0,249,159,4,0.083
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,100,5,0,235,159,1,0.078333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,HIGH,NONE,YES,200,5,0,251,172,1,0.083666667
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,LOW,NONE,YES,100,1,0,319,169,4,0.106333333
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,LOW,NONE,YES,200,1,0,381,190,5,0.127
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,LOW,NONE,YES,100,5,0,361,170,3,0.120333333
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,LOW,NONE,YES,200,5,0,392,163,7,0.130666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,100,1,0,294,165,6,0.098
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,200,1,0,314,169,5,0.104666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,100,5,0,414,209,4,0.138
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,LOW,NONE,YES,200,5,0,332,166,4,0.110666667
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,100,1,0,261,180,0,0.087
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,200,1,0,232,168,6,0.077333333
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,100,5,0,243,171,7,0.081
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,HIGH,NONE,YES,200,5,0,208,131,3,0.069333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,100,1,0,243,168,4,0.081
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,200,1,0,229,150,2,0.076333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,100,5,0,239,164,4,0.079666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,HIGH,NONE,YES,200,5,0,239,169,2,0.079666667
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,LOW,NONE,YES,100,1,0,247,155,3,0.082333333
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,LOW,NONE,YES,200,1,0,292,152,5,0.097333333
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,LOW,NONE,YES,100,5,0,284,161,4,0.094666667
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,LOW,NONE,YES,200,5,0,296,183,4,0.098666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,100,1,0,284,179,2,0.094666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,200,1,0,304,167,3,0.101333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,100,5,0,270,170,2,0.09
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,LOW,NONE,YES,200,5,0,255,169,1,0.085
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,100,1,0,203,139,3,0.067666667
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,200,1,0,227,155,2,0.075666667
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,100,5,0,234,165,3,0.078
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,HIGH,NONE,YES,200,5,0,221,162,2,0.073666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,100,1,0,231,168,1,0.077
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,200,1,0,245,157,3,0.081666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,100,5,0,215,149,2,0.071666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,HIGH,NONE,YES,200,5,0,219,155,2,0.073
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,100,1,0,267,152,4,0.089
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,200,1,0,261,157,3,0.087
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,100,5,0,225,136,3,0.075
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,LOW,NONE,YES,200,5,0,259,166,2,0.086333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,100,1,0,261,177,2,0.087
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,200,1,0,256,167,1,0.085333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,100,5,0,253,164,3,0.084333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,LOW,NONE,YES,200,5,0,240,148,3,0.08
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,HIGH,NONE,YES,100,1,0,226,155,4,0.075333333
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,HIGH,NONE,YES,200,1,0,200,127,3,0.066666667
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,HIGH,NONE,YES,100,5,0,220,169,6,0.073333333
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,HIGH,NONE,YES,200,5,0,217,152,5,0.072333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,HIGH,NONE,YES,100,1,0,213,155,1,0.071
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,HIGH,NONE,YES,200,1,0,215,147,4,0.071666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,HIGH,NONE,YES,100,5,0,211,152,1,0.070333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,HIGH,NONE,YES,200,5,0,234,161,1,0.078
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,LOW,SOME,YES,100,1,0,412,183,9,0.137333333
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,LOW,SOME,YES,200,1,0,444,187,8,0.148
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,LOW,SOME,YES,100,5,0,404,176,7,0.134666667
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,LOW,SOME,YES,200,5,0,344,167,6,0.114666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,LOW,SOME,YES,100,1,0,370,169,5,0.123333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,LOW,SOME,YES,200,1,0,393,181,3,0.131
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,LOW,SOME,YES,100,5,0,378,178,3,0.126
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,LOW,SOME,YES,200,5,0,417,203,12,0.139
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,HIGH,SOME,YES,100,1,0,227,146,2,0.075666667
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,HIGH,SOME,YES,200,1,0,263,185,6,0.087666667
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,HIGH,SOME,YES,100,5,0,250,172,2,0.083333333
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,HIGH,SOME,YES,200,5,0,237,158,7,0.079
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,HIGH,SOME,YES,100,1,0,238,152,3,0.079333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,HIGH,SOME,YES,200,1,0,278,207,6,0.092666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,HIGH,SOME,YES,100,5,0,211,150,5,0.070333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,HIGH,SOME,YES,200,5,0,234,168,2,0.078
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,LOW,SOME,YES,100,1,0,350,168,4,0.116666667
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,LOW,SOME,YES,200,1,0,388,186,3,0.129333333
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,LOW,SOME,YES,100,5,0,381,194,2,0.127
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,LOW,SOME,YES,200,5,0,401,182,7,0.133666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,LOW,SOME,YES,100,1,0,305,184,7,0.101666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,LOW,SOME,YES,200,1,0,383,174,2,0.127666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,LOW,SOME,YES,100,5,0,382,185,6,0.127333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,LOW,SOME,YES,200,5,0,303,163,4,0.101
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,HIGH,SOME,YES,100,1,0,243,167,4,0.081
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,HIGH,SOME,YES,200,1,0,241,168,4,0.080333333
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,HIGH,SOME,YES,100,5,0,228,160,3,0.076
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,LOW,HIGH,SOME,YES,200,5,0,246,160,3,0.082
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,HIGH,SOME,YES,100,1,0,262,187,3,0.087333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,HIGH,SOME,YES,200,1,0,244,172,1,0.081333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,HIGH,SOME,YES,100,5,0,209,158,2,0.069666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,LOW,HIGH,SOME,YES,200,5,0,259,156,3,0.086333333
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,LOW,SOME,YES,100,1,0,280,170,2,0.093333333
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,LOW,SOME,YES,200,1,0,255,170,3,0.085
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,LOW,SOME,YES,100,5,0,257,163,5,0.085666667
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,LOW,SOME,YES,200,5,0,286,161,2,0.095333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,LOW,SOME,YES,100,1,0,276,159,2,0.092
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,LOW,SOME,YES,200,1,0,291,178,6,0.097
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,LOW,SOME,YES,100,5,0,237,155,3,0.079
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,LOW,SOME,YES,200,5,0,268,165,6,0.089333333
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,HIGH,SOME,YES,100,1,0,202,137,4,0.067333333
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,HIGH,SOME,YES,200,1,0,259,184,3,0.086333333
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,HIGH,SOME,YES,100,5,0,225,153,1,0.075
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,HIGH,HIGH,SOME,YES,200,5,0,201,135,6,0.067
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,HIGH,SOME,YES,100,1,0,228,158,3,0.076
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,HIGH,SOME,YES,200,1,0,253,173,6,0.084333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,HIGH,SOME,YES,100,5,0,228,163,4,0.076
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,HIGH,HIGH,SOME,YES,200,5,0,215,166,2,0.071666667
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,LOW,SOME,YES,100,1,0,257,159,3,0.085666667
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,LOW,SOME,YES,200,1,0,264,180,2,0.088
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,LOW,SOME,YES,100,5,0,286,170,4,0.095333333
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,LOW,SOME,YES,200,5,0,240,146,4,0.08
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,LOW,SOME,YES,100,1,0,280,168,6,0.093333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,LOW,SOME,YES,200,1,0,272,181,2,0.090666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,LOW,SOME,YES,100,5,0,243,169,4,0.081
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,LOW,SOME,YES,200,5,0,251,170,3,0.083666667
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,HIGH,SOME,YES,100,1,0,244,169,2,0.081333333
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,HIGH,SOME,YES,200,1,0,211,154,1,0.070333333
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,HIGH,SOME,YES,100,5,0,206,148,3,0.068666667
HIGH,NO,NO,NO,7,2,LOW,LOW,HIGH,HIGH,HIGH,SOME,YES,200,5,0,217,146,3,0.072333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,HIGH,SOME,YES,100,1,0,185,126,1,0.061666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,HIGH,SOME,YES,200,1,0,218,159,2,0.072666667
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,HIGH,SOME,YES,100,5,0,187,140,3,0.062333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,HIGH,HIGH,HIGH,SOME,YES,200,5,0,212,148,3,0.070666667
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,LOW,NONE,NO,100,1,0,1161,231,12,0.387
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,LOW,NONE,NO,200,1,0,1191,204,13,0.397
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,LOW,NONE,NO,100,5,0,1118,243,10,0.372666667
HIGH,NO,NO,NO,7,2,LOW,LOW,LOW,LOW,LOW,NONE,NO,200,5,0,1057,216,11,0.352333333
HIGH,NO,NO,NO,7,2,LOW,HIGH,LOW,LOW,LOW,NONE,NO,100,1,0,1029,232,9,0.343
